image_path,class_id,class_name,split,content_hash
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (2).png,2,Mild,train,537643f14e0168df7c8ea6c2040146d3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (20).png,2,Mild,train,4edff6725f2e70695870ecdc2c42c54c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (200).png,2,Mild,train,4b1ab6b9727c9df21b0efa0bec69defd
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (201).png,2,Mild,train,6aa9b407edb2140ed613dc00fc005698
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (202).png,2,Mild,train,a418ca4e2b88fd8fb82ccd781fea8037
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (203).png,2,Mild,train,7ca37f8f29b18368e82c6d14f16a4436
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (204).png,2,Mild,val,a1520c54cacfa3222d9f999dbf20c41b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (205).png,2,Mild,train,783c0f4416f31ebf4a59ca1a44302601
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (206).png,2,Mild,train,be41947fe4a0ba6032b4b3ed93d9153f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (207).png,2,Mild,val,097e47445fb6112f35392284289ad04f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (208).png,2,Mild,train,6a9166962a0a74e75e1e5c8deaae7c6d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (209).png,2,Mild,train,50bf995d2e869b4aed50fea6e179a5e7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (21).png,2,Mild,val,2dfc9f847d02225905687647969f9e47
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (210).png,2,Mild,train,2cb20be9e7d61c906ad005b54e5daf00
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (211).png,2,Mild,val,a1520c54cacfa3222d9f999dbf20c41b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (212).png,2,Mild,train,4c537682bf140b48034a35d7a775af85
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (213).png,2,Mild,train,be41947fe4a0ba6032b4b3ed93d9153f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (214).png,2,Mild,val,cc1220c5992b952f7f8f82e99439c58e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (215).png,2,Mild,train,19a027feeb6ac29a8d2f4a044f9cbe59
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (216).png,2,Mild,train,ac800875a761877d8098e034cff6bcf1
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (217).png,2,Mild,train,e7f28778a8d61144194ea3c8c4e93bed
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (218).png,2,Mild,val,b13e286033a09a311efaaaf6e11d18c6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (219).png,2,Mild,train,1dffa9a2447c1322cbb4716451f1d256
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (22).png,2,Mild,val,dee1e124cbbb5958334686f1e0baf246
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (220).png,2,Mild,train,60dd3600e91d3badf4cac8dd6ad99502
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (221).png,2,Mild,test,5ae9452a76850e777b9bbb18ab99aeb9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (222).png,2,Mild,train,5eee5d1223807c589bc2605f98185be4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (223).png,2,Mild,train,3066e42cb15299d9f2c207e46175926e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (224).png,2,Mild,test,7c4a09606b16487b0f6066a759c26352
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (225).png,2,Mild,test,a1035f9397a6a5906081fd0ddb3d01d4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (226).png,2,Mild,val,715bbd09b07ca60f2ace21f3fdcbe540
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (227).png,2,Mild,train,8987d184c796f53b22315a351e6a96a2
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (228).png,2,Mild,train,be903100f075262f7eed696a8c246012
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (229).png,2,Mild,test,3a1da753da20533035bd4ffcd88451cb
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (23).png,2,Mild,test,0919b26d9fe314de8060ac1219e92fcc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (230).png,2,Mild,train,906308d88d8ac6a09ee36845abd6d42a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (231).png,2,Mild,train,2301c93b44ced8dfd3dd25c94d6a0df3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (232).png,2,Mild,train,3d5ee6aefb82937a08508c3baa586a43
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (24).png,2,Mild,train,06b1f9261ba05f228e8a3b0ee64ad4a3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (25).png,2,Mild,train,43d49bad915313735d764f5b7c59518b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (26).png,2,Mild,train,88cc6e201a171b18973f8766ba62af49
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (27).png,2,Mild,val,413cf412079efb426f645a249a3183f6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (28).png,2,Mild,val,d5e873d180bff1670374e68d10f2072b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (29).png,2,Mild,test,147608ca242441caa1a72a3506cdab73
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (3).png,2,Mild,train,d5a380aa8bc70ad4dbac631ac009c995
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (30).png,2,Mild,test,7c4c21bb7ea6aec1b2d1fc4d2d321a52
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (31).png,2,Mild,train,a6e4c88aceeb36232a7f493f6aad9b8f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (32).png,2,Mild,train,955cb110e3aa24bd03da3369b31010c8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (33).png,2,Mild,train,fc75153a06c81d5bed2e02e096f1044f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (34).png,2,Mild,train,1f9d817cc2f074d51a418dc140665d6d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (35).png,2,Mild,train,00f95a9df6678eda59de86f1a653fa6a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (36).png,2,Mild,train,f4ed6b99fc4ded5df1b2591b588b8422
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (37).png,2,Mild,test,12eb4e12c9a39307eb1f3fdc2cf0ed3a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (38).png,2,Mild,test,4bfb32d0d733efc83e37b15cb97464fd
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (39).png,2,Mild,val,68b3b361c92d6318e822560c464e2517
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (4).png,2,Mild,train,bd66a4da1c99504fd7371accdd9f0797
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (40).png,2,Mild,val,730d2c5728ca90841e8e6fb49b504eeb
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (41).png,2,Mild,train,b8763b20b357e6cee3104e865dc5f71e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (42).png,2,Mild,train,ad790a496a2f0661a7d1bd6899baaf1b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (43).png,2,Mild,val,7da246e81397ced62cedba9dcf7f55be
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (44).png,2,Mild,train,396e989ff370d5dc8f0632eac9f85ae3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (45).png,2,Mild,train,274523913e9c7c41d7c19731cf2e09e6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (46).png,2,Mild,train,e1d74efddf6e550e013cd79673fb496b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (47).png,2,Mild,val,667f9621d2e96f9fffbbf968a6789be3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (48).png,2,Mild,train,a717ea8035946a46753cd0136bd65b96
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (49).png,2,Mild,train,0c13529fb7dd3f3fd9ca84992b2c2ad5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (5).png,2,Mild,train,8a3c94755e8450436158206c9bc9d33b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (50).png,2,Mild,train,533bcd4b1e102b366e75017215f9d1b3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (51).png,2,Mild,test,46c7cec050f9e45e2c3baefcd63ddaa5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (52).png,2,Mild,test,7388eed37f284289cb566accfde18829
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (53).png,2,Mild,val,ad75667ef4f349338501f1f41c0ca7e9
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (54).png,2,Mild,train,ff481644c0c2991273a4383cdc3fc45f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (55).png,2,Mild,train,c7d040593fb077454069ae6e48a5f471
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (56).png,2,Mild,test,fd66e03a8ca6c2bfd43580273c31f30d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (57).png,2,Mild,train,975116cfdf7d8b33cef4aba30cfa7d8c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (58).png,2,Mild,train,0641a1e5f95285bf0649a265449058c3
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (59).png,2,Mild,train,b967a706ccfb939940718494b6161178
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (6).png,2,Mild,train,1c5b64ae9da62cc049245702996f928f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (60).png,2,Mild,train,3f528606e67b0d675e2f6478aa2854e2
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (61).png,2,Mild,val,520063cad793becbd973ea9f388d0410
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (62).png,2,Mild,train,80e906d03161f227bcfffac58f3f902e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (63).png,2,Mild,test,011f59f933a50937b1c463ee7d091369
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (64).png,2,Mild,val,4fcc0175656b3fc6753fdf5f6e7bdfff
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (65).png,2,Mild,train,7a958736597e5d4d57575bc8e67f72b0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (66).png,2,Mild,train,50629f163e4d3d5a08694572d448568b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (67).png,2,Mild,train,56212dac560ee49d09b716fcc175747b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (68).png,2,Mild,train,f77c453e6a5ed9bb610cd62816ae554f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (69).png,2,Mild,train,f3947a86a468f505ab1bb0c58361b2ef
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (7).png,2,Mild,train,c376b4ff7fcb54250b1b2e1d8dfe67aa
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (70).png,2,Mild,train,ae103bc825a95b21e76caf644cdb0e2c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (71).png,2,Mild,train,c625defe8cf24ca5adde4442c1f1e622
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (72).png,2,Mild,train,77dc9be9884dfe24452d463617414cda
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (73).png,2,Mild,train,0243c013afa2780c0b276c1a48c8c840
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (74).png,2,Mild,train,f77c453e6a5ed9bb610cd62816ae554f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (75).png,2,Mild,train,29e56228005e87f27d336197366c227d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (76).png,2,Mild,train,39cf7a4d18cb960f2f3640ca47c66717
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (77).png,2,Mild,train,01c145ce324019ff63bb57d1bce7049e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (78).png,2,Mild,train,14dbb547eb66b5248b13b26513b93bc8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (79).png,2,Mild,train,56212dac560ee49d09b716fcc175747b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (8).png,2,Mild,train,008f5d4465eaff97f978673793b16d41
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (80).png,2,Mild,train,17ec6ba67271aab45fd9d4a8eb22ad6b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (81).png,2,Mild,train,213fd7fcce29190a9f7db4bb2e87780a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (82).png,2,Mild,train,52d880e008327d5f1aa9188c578ff55b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (83).png,2,Mild,test,8da5bbe7653bb60627883d493ad13d75
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (84).png,2,Mild,train,008c7adcd26374985790386500fa316e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (85).png,2,Mild,train,8b81e3754e7f1ba22fbf1a30ab80c6de
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (86).png,2,Mild,train,5a88656da83806430b73ebdf9a061ec5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (87).png,2,Mild,test,aa96018a4e16fcd2867e3a7d5f1e906e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (88).png,2,Mild,train,e8cff0d37b50fdb3e087ed8c5c73756c
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (89).png,2,Mild,val,bd5637770a353508ae417593044402f8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (9).png,2,Mild,train,ea49f5e98048c712b329b6321fc725c1
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (90).png,2,Mild,train,9e6d96c00ea04ee5ca637837d8a6f145
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (91).png,2,Mild,train,c820f4074668aaa13f6a04102216c0d0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (92).png,2,Mild,train,6cbd50888b3812a499527300e2fef966
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (93).png,2,Mild,train,8fbc3181c1040a40ee59f3deca917fcf
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (94).png,2,Mild,train,67cf712f3b8799696190508d624b5290
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (95).png,2,Mild,train,25e4628af060586fcbf2f8191c98a039
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (96).png,2,Mild,train,d06892fa3170773c72e61ebaa0d0ab63
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (97).png,2,Mild,test,f68532d8a6927dae0c415ce940958aa6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (98).png,2,Mild,test,916f5a12bd20e6a526426cc076fb0cb5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\2Mild\MildG2 (99).png,2,Mild,train,8d92d1df5ee5b9e4b3916f42960b4f1f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (1).png,3,Moderate,test,f1e2003d60b6dc1f6a4548ae7342d351
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (10).png,3,Moderate,train,4d4e1ace06bb4cad17e14669ef9fd0e6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (100).png,3,Moderate,train,3bfac5d3843c88daf163f84a4b93ac44
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (101).png,3,Moderate,train,ab40327db5a3530a13f33e9023abdbb0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (102).png,3,Moderate,train,151527a437cdf7941b9b0f580b791894
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (103).png,3,Moderate,train,24b78ff8caa4dcdb2b901b74e5e1468e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (104).png,3,Moderate,val,57279e49b896766cc72f6b1d26d507fc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (105).png,3,Moderate,test,ce2b5d84b361c83732f66f23a7b9bbf0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (106).png,3,Moderate,train,ed6ab45c7f55b7b440e959601beafa1b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (107).png,3,Moderate,val,3ddbb8095dc119a9473e037f7ff0a9a8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (108).png,3,Moderate,train,94c25ffbf62063533ffd94257e0bf49f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (109).png,3,Moderate,train,6da6b2bd391d3886d714190ab25ff6a6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (11).png,3,Moderate,train,457c4ee54427ab75585ce942cb85f211
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (110).png,3,Moderate,train,eb074e6b83da8ab168a22b65c3bb56c5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (111).png,3,Moderate,train,4623e848d82e422d4de8a1efd8d1b9f1
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (112).png,3,Moderate,train,8347046e41a37249e2f180c5b0e20f0f
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (113).png,3,Moderate,train,d81025dd527076ba0da275fc10ae6a6e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (114).png,3,Moderate,val,b7e3226959775d6ac5fb191b54d9394b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (115).png,3,Moderate,val,55ce42c7c172e8bf4e20e982003d099d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (116).png,3,Moderate,train,3e8824a420c6ac6f0cd4a512d29bed72
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (117).png,3,Moderate,train,0efb7f037de705ebd5c6442631389743
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (118).png,3,Moderate,train,717b632054a825b17ebf6cad1d1dd214
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (119).png,3,Moderate,train,4e77572b4bdf9c19598d73ba0aa8bd2d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (12).png,3,Moderate,train,923e6715ae25f8a2c6f57ff8d50b2be4
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (120).png,3,Moderate,train,2808711291f61e1e3294733122b271d2
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (121).png,3,Moderate,train,67d6d21628c6f09f57d6a56e3cd45a8e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (122).png,3,Moderate,train,b169d5812dd0faf6a32cc7f70b6a6edf
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (123).png,3,Moderate,train,748f3566042c7b98a3a1514a23399df0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (124).png,3,Moderate,val,066db5b107a2cc84c0c944e6a736e1ef
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (125).png,3,Moderate,val,95eab8cec008b3c003b68011c0f4876e
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (126).png,3,Moderate,train,f1904548889e68883610130b8766fd91
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (127).png,3,Moderate,test,3a600f5b93a4771ad99e63ad5ea97c0b
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (128).png,3,Moderate,train,d6111ae7f9e3aaba5b10d7c1a370af53
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (129).png,3,Moderate,train,2e8ff355e9d0d01013c6f7d9612a4119
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (13).png,3,Moderate,test,487cbef960c1b03ad552ca6e7de21dde
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (130).png,3,Moderate,train,39cbd8e452fe97ff07b3e746f05255ab
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (131).png,3,Moderate,train,99186ec79996b2ee6f1fa5e345c07c01
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (132).png,3,Moderate,train,91a41336a5b81e5471ce83eba305b1d5
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (133).png,3,Moderate,train,b24e7eb4a434f2cc7e98ee09abb7eee6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (134).png,3,Moderate,train,34b10164d647ae195f38e6f99cd4e4dc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (135).png,3,Moderate,train,21dfb991f8de0fb63a5262d0ee1b3632
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (136).png,3,Moderate,train,ea1c2b47d7d794dd6b5d713fed245a87
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (137).png,3,Moderate,train,3a6f0a007290abf7fa782af6926d7e76
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (138).png,3,Moderate,train,44eb2c513f0d3f6fe32db3057867bc68
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (139).png,3,Moderate,train,a9a2df2dbae3707b363b2252d4caabe8
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (14).png,3,Moderate,val,37f0295adfa1b5b0a01e9721586437f6
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (140).png,3,Moderate,train,061012c49a4dfd751b40bcc4b02fd8fa
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (141).png,3,Moderate,train,b75ae1dc32d43eeced48f4a1db859fcc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (142).png,3,Moderate,test,1de6b0bb0f589cb086756d3feae7fbf7
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (143).png,3,Moderate,train,833997d25572b2f66dfdbb37d4284e7d
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (144).png,3,Moderate,val,4a7fdda7ddfeef39a1fab94b6e90e769
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (145).png,3,Moderate,train,b458dfd4e5523f8e84da578fc4ac4b63
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (146).png,3,Moderate,train,fc3fe34fd7cf58ca98917a05508c49bc
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (147).png,3,Moderate,test,c6acac3beddecb4aa55f249dac046478
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (148).png,3,Moderate,test,33ddbf8d1b5d829a729db18aeeb8dfd0
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (149).png,3,Moderate,train,fbdb20de5409344960d1dc45d5497c9a
C:\Users\heman\Downloads\orthinx dataset\MedicalExpert-II\3Moderate\ModerateG3 (15).png,3,Moderate,val,cf1afdfe01438717ee203f5ec3a7c0f1
